,Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted Sample Size,Current_Season_Week_Ending_Label,COVID_season,suppression_flag
21785,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,May Week 4,05/25/2024 12:00:00 AM,6.6,3.0536,254,05/23/2026 12:00:00 AM,2023-2024,0
21786,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,May Week 4,05/25/2024 12:00:00 AM,20.9,5.7031,254,05/23/2026 12:00:00 AM,2023-2024,0
21787,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,May Week 4,05/25/2024 12:00:00 AM,38.1,6.5894,254,05/23/2026 12:00:00 AM,2023-2024,0
21788,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,June Week 1,06/01/2024 12:00:00 AM,34.6,1.325,12016,05/30/2026 12:00:00 AM,2023-2024,0
21789,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,June Week 1,06/01/2024 12:00:00 AM,34.6,1.325,12016,05/30/2026 12:00:00 AM,2023-2024,0
21790,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,June Week 1,06/01/2024 12:00:00 AM,10.4,5.249,233,05/30/2026 12:00:00 AM,2023-2024,0
21791,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 1,06/01/2024 12:00:00 AM,20.4,6.184,233,05/30/2026 12:00:00 AM,2023-2024,0
21792,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 1,06/01/2024 12:00:00 AM,34.7,7.488,233,05/30/2026 12:00:00 AM,2023-2024,0
21793,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,June Week 2,06/08/2024 12:00:00 AM,34.6,1.325,12016,06/06/2026 12:00:00 AM,2023-2024,0
21794,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,June Week 2,06/08/2024 12:00:00 AM,34.6,1.325,12016,06/06/2026 12:00:00 AM,2023-2024,0
21795,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,06/08/2024 12:00:00 AM,10.3,5.791,207,06/06/2026 12:00:00 AM,2023-2024,0
21796,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,06/08/2024 12:00:00 AM,24.4,7.659099999999999,207,06/06/2026 12:00:00 AM,2023-2024,0
21797,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,06/08/2024 12:00:00 AM,30.7,7.6971,207,06/06/2026 12:00:00 AM,2023-2024,0
21798,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,June Week 3,06/15/2024 12:00:00 AM,34.6,1.325,12016,06/13/2026 12:00:00 AM,2023-2024,0
21799,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,June Week 3,06/15/2024 12:00:00 AM,34.6,1.325,12016,06/13/2026 12:00:00 AM,2023-2024,0
21800,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,June Week 3,06/15/2024 12:00:00 AM,8.8,4.7416,166,06/13/2026 12:00:00 AM,2023-2024,0
21801,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 3,06/15/2024 12:00:00 AM,20.7,6.8491,166,06/13/2026 12:00:00 AM,2023-2024,0
21802,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 3,06/15/2024 12:00:00 AM,35.9,8.2461,166,06/13/2026 12:00:00 AM,2023-2024,0
21803,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,June Week 4,06/22/2024 12:00:00 AM,34.8,1.3344,12016,06/20/2026 12:00:00 AM,2023-2024,0
21804,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,June Week 4,06/22/2024 12:00:00 AM,34.8,1.3344,12016,06/20/2026 12:00:00 AM,2023-2024,0
21805,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,June Week 4,06/22/2024 12:00:00 AM,5.3,3.2473,167,06/20/2026 12:00:00 AM,2023-2024,0
21806,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 4,06/22/2024 12:00:00 AM,21.2,6.8813,167,06/20/2026 12:00:00 AM,2023-2024,0
21807,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 4,06/22/2024 12:00:00 AM,38.7,8.2451,167,06/20/2026 12:00:00 AM,2023-2024,0
21808,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,June Week 5,06/30/2024 12:00:00 AM,34.8,1.3344,12016,06/28/2026 12:00:00 AM,2023-2024,0
21809,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,June Week 5,06/30/2024 12:00:00 AM,34.8,1.3344,12016,06/28/2026 12:00:00 AM,2023-2024,0
21810,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,June Week 5,06/30/2024 12:00:00 AM,10.2,3.6413,338,06/28/2026 12:00:00 AM,2023-2024,0
21811,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 5,06/30/2024 12:00:00 AM,19.2,4.5949,338,06/28/2026 12:00:00 AM,2023-2024,0
21812,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 5,06/30/2024 12:00:00 AM,35.8,6.0095,338,06/28/2026 12:00:00 AM,2023-2024,0
21813,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,July Week 1,07/06/2024 12:00:00 AM,34.8,1.3344,12016,07/04/2026 12:00:00 AM,2023-2024,0
21814,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,July Week 1,07/06/2024 12:00:00 AM,34.8,1.3344,12016,07/04/2026 12:00:00 AM,2023-2024,0
21815,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,July Week 1,07/06/2024 12:00:00 AM,5.9,3.9103,237,07/04/2026 12:00:00 AM,2023-2024,0
21816,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 1,07/06/2024 12:00:00 AM,20.8,6.8079,237,07/04/2026 12:00:00 AM,2023-2024,0
21817,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 1,07/06/2024 12:00:00 AM,38.5,8.1844,237,07/04/2026 12:00:00 AM,2023-2024,0
21818,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,July Week 2,07/13/2024 12:00:00 AM,34.8,1.3344,12016,07/11/2026 12:00:00 AM,2023-2024,0
21819,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,July Week 2,07/13/2024 12:00:00 AM,34.8,1.3344,12016,07/11/2026 12:00:00 AM,2023-2024,0
21820,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,July Week 2,07/13/2024 12:00:00 AM,10.7,4.1876,263,07/11/2026 12:00:00 AM,2023-2024,0
21821,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 2,07/13/2024 12:00:00 AM,26.6,5.8312,263,07/11/2026 12:00:00 AM,2023-2024,0
21822,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 2,07/13/2024 12:00:00 AM,28.0,5.7536,263,07/11/2026 12:00:00 AM,2023-2024,0
21823,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,July Week 3,07/20/2024 12:00:00 AM,34.8,1.3344,12016,07/18/2026 12:00:00 AM,2023-2024,0
21824,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,July Week 3,07/20/2024 12:00:00 AM,34.8,1.3344,12016,07/18/2026 12:00:00 AM,2023-2024,0
21825,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,July Week 3,07/20/2024 12:00:00 AM,10.7,3.0395,551,07/18/2026 12:00:00 AM,2023-2024,0
21826,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 3,07/20/2024 12:00:00 AM,21.3,4.0688,551,07/18/2026 12:00:00 AM,2023-2024,0
21827,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 3,07/20/2024 12:00:00 AM,33.2,4.8005,551,07/18/2026 12:00:00 AM,2023-2024,0
21828,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,July Week 4,07/27/2024 12:00:00 AM,34.9,1.3344,12016,07/25/2026 12:00:00 AM,2023-2024,0
21829,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,July Week 4,07/27/2024 12:00:00 AM,34.9,1.3344,12016,07/25/2026 12:00:00 AM,2023-2024,0
21830,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,July Week 4,07/27/2024 12:00:00 AM,11.5,4.0236,359,07/25/2026 12:00:00 AM,2023-2024,0
21831,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,July Week 4,07/27/2024 12:00:00 AM,17.4,4.6066,359,07/25/2026 12:00:00 AM,2023-2024,0
21832,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,July Week 4,07/27/2024 12:00:00 AM,36.2,5.8298,359,07/25/2026 12:00:00 AM,2023-2024,0
21833,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,August Week 1,08/03/2024 12:00:00 AM,35.0,1.3696,12016,08/01/2026 12:00:00 AM,2023-2024,0
21834,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,August Week 1,08/03/2024 12:00:00 AM,35.0,1.3696,12016,08/01/2026 12:00:00 AM,2023-2024,0
21835,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,August Week 1,08/03/2024 12:00:00 AM,8.4,3.5809,238,08/01/2026 12:00:00 AM,2023-2024,0
21836,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,August Week 1,08/03/2024 12:00:00 AM,22.6,6.2561,238,08/01/2026 12:00:00 AM,2023-2024,0
21837,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,August Week 1,08/03/2024 12:00:00 AM,34.0,7.1007,238,08/01/2026 12:00:00 AM,2023-2024,0
21838,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,August Week 2,08/10/2024 12:00:00 AM,35.0,1.3696,12016,08/08/2026 12:00:00 AM,2023-2024,0
21839,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,August Week 2,08/10/2024 12:00:00 AM,35.0,1.3696,12016,08/08/2026 12:00:00 AM,2023-2024,0
21840,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,August Week 2,08/10/2024 12:00:00 AM,9.9,3.812,295,08/08/2026 12:00:00 AM,2023-2024,0
21841,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,August Week 2,08/10/2024 12:00:00 AM,23.1,5.8212,295,08/08/2026 12:00:00 AM,2023-2024,0
21842,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,August Week 2,08/10/2024 12:00:00 AM,32.0,6.0752,295,08/08/2026 12:00:00 AM,2023-2024,0
21843,COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,August Week 3,08/17/2024 12:00:00 AM,35.1,1.3751,12016,08/15/2026 12:00:00 AM,2023-2024,0
21844,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,August Week 3,08/17/2024 12:00:00 AM,35.1,1.3751,12016,08/15/2026 12:00:00 AM,2023-2024,0
21845,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,August Week 3,08/17/2024 12:00:00 AM,9.2,3.3219,417,08/15/2026 12:00:00 AM,2023-2024,0
21846,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,August Week 3,08/17/2024 12:00:00 AM,22.5,4.8118,417,08/15/2026 12:00:00 AM,2023-2024,0
21847,COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,August Week 3,08/17/2024 12:00:00 AM,33.3,5.41,417,08/15/2026 12:00:00 AM,2023-2024,0
21848,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,2.2,1.1335,8037,09/27/2025 12:00:00 AM,2023-2024,0
21849,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,2.2,1.1335,8037,09/27/2025 12:00:00 AM,2023-2024,0
21850,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,21.4,3.3646,874,09/27/2025 12:00:00 AM,2023-2024,0
21851,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,09/30/2023 12:00:00 AM,31.0,3.9751,874,09/27/2025 12:00:00 AM,2023-2024,0
21852,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,45.4,4.2158,874,09/27/2025 12:00:00 AM,2023-2024,0
21853,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,3.0,1.4485,8037,10/04/2025 12:00:00 AM,2023-2024,0
21854,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,3.0,1.4485,8037,10/04/2025 12:00:00 AM,2023-2024,0
21855,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,20.0,7.3052,162,10/04/2025 12:00:00 AM,2023-2024,0
21856,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,10/07/2023 12:00:00 AM,26.8,8.7003,162,10/04/2025 12:00:00 AM,2023-2024,0
21857,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,50.2,9.7011,162,10/04/2025 12:00:00 AM,2023-2024,0
21858,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,3.6,1.6231,8037,10/11/2025 12:00:00 AM,2023-2024,0
21859,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,3.6,1.6231,8037,10/11/2025 12:00:00 AM,2023-2024,0
21860,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,18.3,5.0154,343,10/11/2025 12:00:00 AM,2023-2024,0
21861,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,10/14/2023 12:00:00 AM,29.1,6.0876,343,10/11/2025 12:00:00 AM,2023-2024,0
21862,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,49.1,6.6648,343,10/11/2025 12:00:00 AM,2023-2024,0
21863,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,3.6,1.6231,8037,10/18/2025 12:00:00 AM,2023-2024,0
21864,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,3.6,1.6231,8037,10/18/2025 12:00:00 AM,2023-2024,0
21865,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,16.6,5.6825,219,10/18/2025 12:00:00 AM,2023-2024,0
21866,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,10/21/2023 12:00:00 AM,24.1,6.4254,219,10/18/2025 12:00:00 AM,2023-2024,0
21867,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,55.7,7.893099999999999,219,10/18/2025 12:00:00 AM,2023-2024,0
21868,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,4.2,0.6208,8037,10/25/2025 12:00:00 AM,2023-2024,0
21869,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,4.2,0.6208,8037,10/25/2025 12:00:00 AM,2023-2024,0
21870,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,15.4,4.988,294,10/25/2025 12:00:00 AM,2023-2024,0
21871,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,10/28/2023 12:00:00 AM,30.3,6.2862,294,10/25/2025 12:00:00 AM,2023-2024,0
21872,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,50.0,6.8517,294,10/25/2025 12:00:00 AM,2023-2024,0
21873,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,4.9,0.6208,8037,11/01/2025 12:00:00 AM,2023-2024,0
21874,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,4.9,0.6208,8037,11/01/2025 12:00:00 AM,2023-2024,0
21875,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,17.1,8.564899999999998,83,11/01/2025 12:00:00 AM,2023-2024,0
21876,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,11/04/2023 12:00:00 AM,32.8,12.4466,83,11/01/2025 12:00:00 AM,2023-2024,0
21877,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,45.2,12.4628,83,11/01/2025 12:00:00 AM,2023-2024,0
21878,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,4.9,0.6208,8037,11/08/2025 12:00:00 AM,2023-2024,0
21879,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,4.9,0.6208,8037,11/08/2025 12:00:00 AM,2023-2024,0
21880,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,5.9,9.0178,86,11/08/2025 12:00:00 AM,2023-2024,0
21881,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,11/11/2023 12:00:00 AM,34.9,13.4637,86,11/08/2025 12:00:00 AM,2023-2024,0
21882,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/11/2023 12:00:00 AM,54.3,15.343,86,11/08/2025 12:00:00 AM,2023-2024,0
21883,COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,4.9,0.6208,8037,11/15/2025 12:00:00 AM,2023-2024,0
21884,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,4.9,0.6208,8037,11/15/2025 12:00:00 AM,2023-2024,0
21885,COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,8.2,7.0375,73,11/15/2025 12:00:00 AM,2023-2024,0
